made,shot_x,shot_y,shooter_velocity_ft_sec,shooter_velocity_angle,dribbles_before,defender_distance,defender_angle,defender_velocity_ft_sec,defender_velocity_angle
0,11.64950315,25.44703759,4.528427952,-80.15983187,1,3.831161512,38.47144445,4.349026066,29.78123395
1,-2.632709462,-0.344902438,2.504829146,117.269641,0,6.034022622,-5.513895974,5.18218134,23.17932392
1,-1.82071606,1.845548534,12,-48.13222193,10,1.738118536,-72.43405684,3.691164895,55.43203818
0,-5.948135556,-0.569111432,1.866196267,-11.99256024,0,2.565188999,-53.75312755,3.935385104,-139.1571419
0,-9.799342945,9.065866753,4.050656644,142.1294981,1,1.98957704,-5.033895063,3.79485258,-33.05478663
0,18.11357639,17.84796494,2.286741621,-17.24744952,0,4.695080614,-29.6681968,4.764565681,38.66022344
1,-8.77531874,16.13537924,2.844542306,-114.6548507,0,2.599415312,36.20297833,5.292995591,48.8736525
1,-10.41332448,4.189257274,0.491134143,-66.15061748,0,2.460235961,-18.69022052,3.403972862,26.07440922
1,-4.152312098,4.020190968,9.602791981,29.97472974,0,1.58236117,-75.94006344,6.157833099,49.30813208
1,7.135465804,23.69630716,0.76190692,5.25295053,0,7.521579301,-66.64240459,8.768443522,15.22503436
1,-13.84121406,17.15456078,3.522926783,-72.70357119,0,5.563643387,17.13081331,1.478435159,-107.8703921
1,-1.519096737,11.13588478,12,-18.36601224,5,2.223238881,-62.77448733,11.47383257,129.7721981
1,7.075888125,12.30046103,6.661324634,2.637980408,1,3.103023511,120.5913042,8.344164863,-37.39485768
0,-16.51991873,20.74798107,2.988268488,-17.68347331,4,2.798363283,-7.375540872,1.407507698,-70.30224026
0,10.04506068,28.46656771,5.16720568,15.07983494,2,5.29171414,-18.47705948,1.89680579,-80.49293234
0,7.90898308,13.71546686,4.157109038,-171.0463206,3,4.813780989,-8.66021014,5.680434046,23.98582922
1,-12.75246477,11.73791389,0,12.1604862,0,4.130703995,103.0911733,5.384315334,-77.818587
0,17.99529787,15.78069166,1.365670174,-10.45899791,0,10.18943128,-25.94285238,9.132827014,-10.53533792
1,-18.03199323,-2.152963147,1.34917666,21.15293235,0,10.78785493,-3.430635708,8.953478804,-14.69792795
0,14.73543407,-0.193119705,2.392219833,87.53910465,3,1.409655526,89.92371682,6.360622008,0.9931262
1,-20.955364,11.15630324,0.528278652,125.4943434,0,6.534823845,-45.73460276,10.46150498,48.24244659
0,4.387588461,29.52467122,4.730278697,-14.60228483,0,4.459095155,-19.61306186,5.670467382,53.37210448
1,17.9068581,20.09304923,1.840303534,-43.53293749,0,5.788041878,-8.860391324,8.610766924,-3.346459566
1,2.541713302,1.165057015,5.594467402,-130.130687,4,2.966296023,48.00702136,1.746899826,90.09044985
1,0.309446229,2.456560853,12,-41.83184924,0,2.630769292,135.3439466,9.017848691,23.00821663
1,7.402659032,16.41922325,2.229656284,10.56798783,1,8.135438598,1.448729661,9.703292799,-0.531548453
0,-6.692149638,25.78195315,1.164758173,34.4291142,0,4.991040354,18.10250145,11.55407456,9.880133514
0,-2.438489649,0.869528165,12,42.15329614,4,2.040129416,85.97080509,3.465335694,36.1429046
1,-7.512483097,17.35827445,2.570166648,-119.8172956,2,4.352396327,-48.00631457,6.759754798,-22.38605736
0,-1.203518643,7.6285635,7.722571791,-180,1,1.630300507,18.71165253,4.524876358,36.24870267
1,5.311452922,4.982911568,5.167686433,-32.34477488,1,1.551195873,56.61603589,6.299893917,-150.3733871
1,18.62462872,19.93026998,2.563597149,39.29390144,0,2.496647539,-13.43935537,9.732025751,100.3787369
0,-2.851839034,-1.460542834,2.709272157,49.63004403,0,2.065345807,-2.336983455,1.841509681,-45.16369764
1,-4.665018259,5.891804486,11.03694257,4.897037941,3,2.124465406,-2.145785588,12,-165.2260981
0,-9.469825889,24.77580521,5.10457777,80.47518092,1,2.999376711,34.79203369,9.956912842,-102.8871487
1,6.230557576,0.680455478,12,-44.54455062,4,2.297792795,-123.3147482,6.40612803,40.86684996
1,4.823209759,25.43732969,1.559184502,-91.30290288,18,6.091994926,5.078384445,3.615349222,-20.50236559
1,-8.176211423,24.07645819,1.48423808,31.75664065,4,2.943530445,-5.403228745,4.842513358,-64.25270513
0,-23.83776661,5.091734915,3.010785946,-15.65417553,0,4.505158981,36.21434686,8.278973628,-11.41257125
1,14.74200554,23.13932629,3.840096121,-8.586110197,2,3.976628075,26.59700757,11.07545698,33.30498315
0,14.66526023,-3.110547211,2.967988191,81.21103211,2,3.119338576,17.24878059,6.03319496,-114.722412
0,7.248940011,14.27327001,6.310045293,48.06159387,0,1.962319372,44.10389975,1.525641163,8.185334694
1,-4.000342899,2.734570097,9.892611993,4.801660311,1,2.796828395,-148.5989127,8.375562018,33.25561489
0,-12.06273104,14.56870103,2.631952765,-82.43556076,8,4.624646859,0.151763068,5.674504545,50.17138566
0,-13.13118744,13.19503482,1.696665724,48.95233968,0,7.225391492,12.68400131,7.200182809,21.19591019
0,8.722729212,24.27054748,2.103923223,72.86282816,4,5.113457567,28.76081185,7.547781233,-37.12182579
0,19.51018204,13.21910799,3.493880769,29.84070776,0,5.090579957,-7.17260775,7.236002228,-15.53480703
0,2.580904649,-0.10925144,3.871840675,17.17980292,0,2.767647699,142.827559,3.278773367,109.4782725
1,19.97431051,15.71617662,3.006671623,-10.89616108,0,5.024913921,-16.42554641,5.01002145,40.05407029
1,-0.451880974,1.430476527,0.535939166,-141.7249582,0,6.233836431,-45.26843371,0.236326338,-134.5833903
0,-11.75638445,5.886186525,9.179612908,-111.1336105,11,3.156051346,135.2500119,5.554506115,13.28033025
0,-1.37768771,-0.247753523,2.082422071,165.9188381,0,0.172739439,98.88859127,4.000674333,143.2754519
0,-2.4079824,9.463919499,2.504034437,-137.8527958,1,2.324914572,15.44431634,1.61747957,81.42566998
0,5.932338732,4.154121064,3.38875259,-140.7071764,3,0.198863276,22.51557276,3.601860904,52.20755215
1,-6.820819982,7.907729601,12,-8.606303143,2,2.96998152,-65.62759281,2.569336487,-31.4355338
0,-7.709083984,24.21692372,1.217583968,124.6184879,4,6.920994043,-6.820942638,5.099180031,0.606907947
0,8.198298052,22.36360752,2.498366132,-6.223494092,0,9.875976358,8.451547637,11.11400619,-10.71442254
1,5.755218548,15.99911497,2.754173556,110.1233298,2,4.909300177,27.03568681,5.989718556,-2.773608257
0,-1.561479616,0.540884049,0.005469612,-4.386567123,0,2.124655495,-114.1777654,8.543904276,84.30506583
0,0.943575212,37.36683706,11.85404674,4.269078598,3,3.279243988,-65.43728047,12,97.16868111
1,-22.80258348,1.029045167,0,-150.2937588,0,7.509260895,11.66482231,8.011736092,-10.8783007
1,14.43279893,13.77131327,2.282040943,58.18082194,1,10.0576621,85.70259568,7.967680334,-109.0087616
1,11.92760838,21.68750604,3.307461992,-4.049483104,0,5.564972876,25.42981401,6.652372036,-37.96387009
1,6.470708776,5.181825843,5.711583106,-63.69292332,0,2.62641589,147.3821253,4.88588932,17.2250025
0,-9.638804644,13.06204503,4.479295756,156.9490458,15,6.935975161,-4.64546128,3.351085097,-58.53395985
0,0.657887383,29.9976053,1.37906789,-14.35299061,0,4.091315297,-35.88651502,3.658241986,73.40505396
0,-15.26585735,15.44159214,1.688281503,100.6803407,17,4.129786672,4.500524632,6.087520388,5.57887257
1,13.06041666,16.90383422,2.271425605,-156.8239176,1,3.744928085,-8.241142994,5.709798025,-4.826941065
1,-4.15476834,1.288628118,0,-179.9330742,4,0,-69.46777797,0.860356206,-39.77484981
0,22.17344111,-0.667265125,0.938320014,98.07550932,0,24.4237566,-11.85157824,2.503098825,27.89884841
0,24.00904018,0.676302302,1.089153242,32.98316558,0,5.024586157,-20.22492039,1.500383106,46.25868845
0,17.10017367,16.86122449,2.194346545,25.7716294,0,20.32887462,7.597964935,1.834697419,-1.120903625
0,23.21132723,0.701234506,1.497407895,14.84690702,0,6.201249451,31.21039084,12,-11.21945288
1,-0.736881654,1.822419522,10.48854924,-105.7652705,0,7.153930127,-76.95042663,10.09572731,150.7166293
1,2.182379983,1.637680957,1.935536274,-12.81580334,0,6.680291799,-89.9814525,7.917965262,15.3009174
0,19.16524686,15.49067548,2.908816292,137.1092771,2,2.606341789,22.69552931,8.424082565,-23.95238119
1,-10.63433425,19.72532151,2.742450101,22.12894141,0,5.334549345,8.754692237,6.426110385,-41.3462796
0,-4.505725463,15.97359481,5.685888729,-131.7560694,5,4.036352834,-10.48418397,6.229483565,44.75989731
0,-3.541415112,0.010238312,9.467798289,0.414903535,7,3.013029833,18.02060969,5.165509711,-1.283180654
0,17.54847059,9.88260918,0.645429491,135.8297801,0,11.57684117,35.3853091,4.565069722,71.0981012
1,-23.36804904,1.810794091,1.458784071,-153.6945956,1,11.62669015,-16.20782745,10.62830489,-15.13717077
0,-1.349067104,25.72828866,1.560238629,-18.08434424,0,5.903674326,-9.239344131,8.451713614,-38.52689358
1,-4.248061734,25.0945414,0.124535349,-55.916313,0,7.73176913,-33.4719001,12,10.84463141
0,-5.134591583,31.92737068,7.967827952,13.77509738,3,3.035873604,12.97956356,3.945609952,-145.2042498
0,-22.66912148,7.231580038,1.352819265,13.81469398,0,3.946346041,23.50954003,3.236639882,2.866624563
1,-23.25222982,1.362335465,1.154849722,32.1116343,0,5.073699187,-15.99009359,9.315924648,-24.93995828
0,-5.419354453,0.815671294,12,51.12164319,9,0.758034296,83.55114846,10.38205568,-51.51469965
1,-4.034719543,10.87768206,6.801674807,-30.55540508,8,2.201348841,-139.3659082,4.896778813,-30.84816045
0,4.431681798,12.21105009,2.749091476,24.76275425,2,3.915564123,47.96373368,6.943375401,152.5736966
0,23.34704453,4.527475574,0.364611843,-54.28558501,0,6.283861101,-19.28171925,11.42329092,-35.54683395
0,9.622175721,18.32117342,4.340463179,-94.10355647,3,2.676646327,-90.60670806,7.933503226,43.64535382
0,-5.686096392,25.35168288,1.432973343,-2.815127836,0,5.499070105,17.67151329,12,-28.89806372
1,0.762743066,1.136685048,2.124269709,75.81251327,0,3.919750769,136.7612485,7.886417266,1.867144149
0,-2.542823573,5.69761069,5.95521739,-87.81824593,14,0.835784641,-40.17885372,4.772878652,65.43406862
0,22.93931112,-4.147618021,4.20802447,134.5430144,0,6.072614693,-24.4686554,5.025990071,-25.76075742
1,2.577832728,-1.043616564,7.217287186,-174.0289767,0,3.228369352,-74.06247718,3.08081914,-46.80929951
1,22.5001686,4.152477198,2.064713867,4.473268201,0,7.904891121,4.890840809,3.129860524,5.83998014
0,2.067576894,36.79701894,8.51892312,-37.33209884,3,4.572687564,88.74475833,2.350693465,161.6042248
0,8.346744949,11.46389225,8.709884708,149.1917753,0,5.07821064,93.25639336,6.782162393,-85.17958759
1,-1.948701548,-0.493195286,12,-103.7814961,0,3.076328162,-138.8421811,12,-115.6603405
1,1.583413812,0.124763524,1.126365244,72.01790456,0,3.129133337,43.70570927,1.753352769,124.7345328
1,-3.225070701,3.974523908,10.60807359,12.8716719,1,11.04337208,116.1741602,12,-35.36787521
1,3.424493162,4.248060256,7.702973651,-17.98097045,0,4.376438049,-132.6391765,3.985881122,5.584441071
1,1.758872659,5.223428116,0,153.2237805,4,0.464852978,-45.84056055,2.867437071,-20.40518048
1,-13.5125682,10.36047677,5.210538125,172.5881702,2,3.533442452,-11.39314449,2.065775148,-20.74468348
0,-2.952553545,3.648454313,3.204200058,169.8818306,0,2.26659018,-8.429236834,3.01552424,-159.7307516
0,-10.18241578,3.032174714,4.22377336,-140.8035071,0,2.839529842,-4.976842561,8.513587011,41.89939922
1,2.74313988,3.333131815,12,6.060317494,2,2.000016608,-114.4940176,12,108.341793
0,-22.15028231,4.408093592,1.046632102,70.99661305,0,6.01097832,3.408349382,12,-11.69309174
0,-18.42505518,15.86754605,3.448217363,-42.55450002,0,4.175527619,-16.17545317,7.767631215,71.93173705
1,-12.75354866,23.72482322,0.147566333,15.89629621,3,4.098865848,9.184468972,2.206626423,-52.8998846
0,-0.051994744,5.908517446,10.15521384,-99.36570982,2,2.144479659,133.8415869,3.180144192,23.58158619
1,-0.640710622,2.37042099,8.772656353,-14.47463935,1,28.1023022,-156.968854,12,8.059924376
0,4.321228438,1.393768152,8.2708165,-49.75464976,0,3.057943791,-21.36147614,5.606596274,145.1946408
1,3.882717668,3.561473718,12,51.3075298,7,3.389011434,117.3984939,9.981482151,-4.901356275
1,-14.97896976,19.98994675,4.255770576,55.59941378,0,5.309620272,-10.1503698,3.349622271,-80.19313227
0,-23.09963649,-0.250606437,0.821433614,113.849235,0,11.53593238,1.493597188,12,8.855504044
1,-3.020885578,0.495772865,3.460638568,-112.1711375,0,1.896043763,-65.92980534,3.01629976,59.55047834
1,3.430955292,-1.37778317,12,60.04061768,3,1.839379183,102.5375938,9.924935039,-19.87569551
0,12.84995234,-0.702403629,4.231647731,-0.100765394,0,2.90317892,95.77311485,10.41926317,-84.43292329
0,-8.523339224,32.10210569,6.763909666,-3.016079952,3,3.126812936,4.887200766,4.293576097,165.2892629
0,-6.343345453,23.50505812,1.339777829,49.26651503,21,2.600111625,-113.1701248,4.708159442,88.6848963
0,1.260243011,24.84113639,0.898295593,26.78954875,0,6.627066133,19.30008482,6.538781768,-15.25248949
1,-17.46078296,8.451225155,1.098991882,6.135941728,0,6.528142233,-4.772961435,7.674606046,-17.90350099
1,1.349051416,0.43581805,2.40397301,7.718735982,0,0.333191024,52.07412797,8.77561026,41.27680092
0,-6.552108646,34.51720248,12,6.437823098,0,4.783827371,40.51296451,8.23515932,129.113933
0,-4.67094416,6.891496599,0.379346769,28.19092074,2,3.248899979,1.602396697,0.383171213,168.8883701
0,-18.73221046,7.180007061,3.938589837,82.25467907,1,4.829023991,11.68880673,4.066437083,-82.41928804
0,-6.823813605,0.840147935,2.927891407,125.9396031,2,0.363247723,2.493597404,3.519509162,-2.636453405
0,-3.857206823,-1.056939155,10.29207592,23.07281557,0,2.631678515,111.6088938,3.342566665,-30.92376179
0,-23.37848373,1.254513453,5.646754293,0.478134334,2,3.323911579,24.62336918,5.381680771,-41.76436505
0,-9.01910691,2.773575674,11.9886225,-30.42778152,12,2.656734591,-144.5942536,12,-22.87580437
1,-1.477027175,3.769330196,6.912314013,-60.1889984,0,1.064246703,-87.78447444,5.866917256,-0.697111802
0,14.46829506,41.21165871,8.397429648,-14.87381162,2,3.152200336,-89.70949036,3.773373472,-130.3384084
1,-2.134163188,-0.536892506,5.128601356,-154.4007566,0,8.759287695,-138.8186758,2.052179625,32.57546686
0,1.498846586,72.94309609,11.96632227,7.825520546,1,4.170414687,-144.211934,2.696015904,-50.70816215
0,2.64485684,-0.407728653,3.408476846,13.31327468,0,0.882773118,86.71338428,7.750762469,-60.30450447
1,-20.86594437,10.05508281,1.006156816,53.85991176,3,3.234205888,55.57253072,9.01887225,-23.67124863
0,-20.128684,13.13430243,0,-62.9175304,0,9.460031483,-13.76631708,12,-18.61859259
0,-10.14241519,22.92726302,1.430708007,59.11940353,0,3.154392324,19.13174491,12,-38.58547343
1,3.312210206,1.658108717,2.349484934,60.18667527,18,0.842105321,129.3190556,0,10.86294039
0,1.473045607,0.382905819,12,-59.25144264,0,6.673746491,-74.34549496,10.96170472,10.00242983
0,15.80378999,1.34432843,1.803364049,-19.04635439,1,3.482943796,-29.4944651,2.324968128,24.14515849
0,-1.778936976,16.81407261,3.247955369,-133.5572655,4,2.624364103,26.97231851,5.205195068,77.30084728
1,7.678963361,23.03061104,2.45035764,127.2840466,1,4.020245413,15.19801013,5.957933992,-7.331262971
0,2.729559357,8.016831755,0.627205213,-154.5664923,4,4.969511604,91.60480847,5.34865995,-94.88690807
0,9.139582129,13.53743482,2.756600284,63.53487928,16,5.227555619,109.1787414,3.133263318,19.03700407
1,-0.820952994,27.66575398,4.399070704,1.782305849,0,6.650136795,-22.12251286,9.043897694,45.59249527
0,0.504278942,15.10788764,0,60.61947902,1,2.177394656,14.89290905,6.811487831,-22.48653393
0,-1.007529951,29.23650063,5.301453375,17.31933788,1,5.585015796,-5.011654972,5.421877515,-39.96701873
1,-0.822710884,1.75026581,6.524260092,125.9120151,0,2.23786839,-122.3178547,1.325148134,63.41535905
0,-22.71792962,21.79418682,5.936949968,-60.95343672,4,5.536883294,-41.87200417,5.222619618,87.54438445
0,15.96370325,21.81485667,2.945340178,-4.274667874,7,4.403119414,-2.040770128,1.058881323,64.4299281
1,22.92571612,3.107992156,2.79970257,46.00925478,0,6.868082327,-9.669460109,6.140381863,-25.53905738
1,-2.76114604,0.886042999,12,99.84891802,2,0.942342962,142.7879416,12,67.89357232
0,21.49956112,14.66969618,2.815251021,53.50948343,0,8.621454377,21.28531283,12,-29.22650888
0,-3.652642591,2.525130524,2.846181902,48.72441974,0,1.770557459,-20.0438004,2.101899454,-65.27115167
0,-15.4533401,22.19297482,1.838818289,-15.1247638,0,6.307074085,-14.29341099,8.968497118,31.47202347
0,14.93329514,18.4985084,1.680092113,106.4289158,6,7.387247734,-21.03668817,12,23.45574372
0,15.52840557,3.67137925,2.718046556,82.99134369,0,6.597254523,8.316163236,10.66383874,1.344696046
0,3.610553342,24.77639923,6.80317206,2.256120516,3,4.815857222,-40.92884941,12,119.3277034
1,14.05823548,26.60146785,6.196445566,13.08835502,1,2.199814457,47.54056952,3.396878154,-51.25756725
0,-3.374074044,5.732746426,2.845481979,-125.0684912,0,1.694075912,-0.840180616,1.809066365,-47.93432945
1,1.364498549,14.29732708,4.741119571,-101.7967245,2,6.278580453,-12.2704834,7.464792795,32.27659278
1,3.064638765,0.548978102,12,28.78648789,10,3.808971901,154.3267796,2.307373962,51.12106594
0,22.89736303,-0.539304885,2.55325093,-31.8334342,2,1.074111478,34.07579402,4.916996119,-7.303006013
0,-22.2679255,1.461100219,3.269807251,87.57253053,0,1.747777428,13.99880085,8.368524481,-86.09599561
1,17.18747115,17.31237253,3.497453391,25.386203,2,7.450209917,0.570695221,7.144383892,-12.52524875
1,-2.421880531,1.340446833,1.195665074,-37.77838193,0,3.807236421,-162.0945813,3.165825442,-145.6717092
0,22.59183983,0.697922226,0,19.94979722,0,17.8991468,-44.26355067,1.784837048,-40.55339601
0,18.36105929,14.49437406,1.621868888,118.0530722,0,5.026383612,-5.829867588,8.504427259,3.799318322
0,-7.898752459,6.739121543,9.691486308,88.03002219,2,4.748391164,72.27727408,3.759331665,-66.25534189
1,-2.198365979,2.48796991,2.697921945,125.5161193,0,1.524377632,49.48734034,6.550653115,35.30664389
0,-10.28447648,41.25704112,8.863916029,9.806667764,1,4.109021756,33.4413783,5.340869522,-106.8900811
1,-10.43432665,22.79115728,2.32202877,22.56824201,0,7.060549317,5.661338562,7.932042568,11.69588273
1,21.69187262,22.77683729,5.237363208,35.69696576,4,6.632982606,5.738470825,6.098850354,-72.7451424
0,-5.546606984,11.0577023,5.334783841,154.3217497,2,2.321267116,139.7648012,1.945672766,-11.7462419
1,10.79590867,11.40398825,12,36.94101138,5,0.495911594,9.167019589,12,-144.8973936
0,10.42692978,-0.368720872,2.336200474,-136.5977742,2,3.2878707,-16.08792853,1.985980931,46.53581901
1,9.508919901,22.91154769,2.117312924,5.106211036,0,5.260557609,4.515582669,12,8.976059287
1,-7.17059739,19.29284609,2.880716076,-79.95320141,10,7.888189057,-21.61130863,6.190917902,112.8316436
0,-22.49933411,-0.886953254,4.402364933,-128.4756839,2,1.930022492,-57.3242671,6.069142147,14.23751024
0,-17.5785843,69.18827017,0,-38.5046502,0,20.24645089,-1.197196643,6.466763261,145.1906726
1,-16.73160281,13.54409682,0.802116315,129.5835603,0,11.54747996,-0.259508156,3.347268232,-6.9269727
0,-8.748828123,3.677448205,11.17295707,-12.93077003,12,0.750189919,-90.53880367,4.662987126,45.343829
0,14.07093586,19.5314315,2.395426723,19.18144174,0,6.904260707,45.21321868,11.18608905,-28.27118943
0,0.98187111,4.55564988,8.127925985,29.06984272,2,1.204745667,41.70127809,2.176111285,-133.3294008
0,-3.39682681,0.269724423,3.816447877,-18.05021549,1,3.100974078,23.6110498,7.651700222,166.7607099
0,-6.472500723,4.600933142,12,-32.02552985,3,0.667877591,125.6192145,10.24843112,-80.72643285
0,14.54519139,18.78499528,3.804897485,160.7018492,20,4.912653364,-5.276680539,8.88017748,-6.085918823
0,-1.898126296,2.920400699,12,13.0824946,1,3.280024445,-48.00893774,4.048983881,105.3489311
1,2.108144655,2.128016356,4.633955818,126.4307705,1,1.370571198,72.78876984,6.589485271,9.02672877
1,-0.452932066,-0.390955765,6.532646823,-35.83832654,0,4.081025438,-74.18445904,1.557025956,-7.707362311
1,0.552189604,3.511985296,11.0712927,0.423083484,8,2.475064943,120.5121592,10.79838237,-55.24769755
1,-0.794371806,12.53706104,6.672670906,-6.420335953,12,4.407553281,-135.73807,5.871557912,21.72026363
0,3.393367784,2.953423091,0.769971861,-97.89145653,8,3.73830078,56.67171093,10.28319973,166.5632839
0,-21.4917431,12.42187704,0,-6.311180817,0,6.401496557,-23.98615238,10.38379057,-14.13015777
0,8.33777544,-2.288666545,9.476531588,30.15516639,2,3.765880131,123.8655442,6.129033711,-42.06970089
0,7.086772602,53.42011059,12,-6.118331594,1,15.32827895,5.843284393,7.767646355,68.82118639
1,7.647248084,18.55050505,2.064360079,79.14695023,1,3.574827612,-56.73506169,3.38159323,9.310581399
0,12.58492291,23.42999957,5.463711422,16.27303488,3,2.695369169,-42.11342789,3.804210421,-137.9554097
1,4.661491232,2.256527104,3.340530055,104.48622,2,2.315789337,11.5317123,4.178478303,-58.72107699
1,-1.302689103,1.017309806,0.832644854,101.962421,0,1.422567815,-7.246664523,7.583064077,-12.88977929
0,7.818602693,22.39139381,2.945510782,-157.1874753,1,2.597431242,-4.632392603,5.541904487,-3.153091359
0,14.25215555,25.6306275,2.385680702,11.01572654,3,6.604909311,-15.35757679,0.882286823,-93.631249
1,3.212840744,20.93603642,0.287963837,-60.62737823,0,7.84526345,-18.13490696,12,27.6055704
1,20.25265693,18.48798055,1.11210436,-2.996334333,0,2.902082085,-16.12287084,2.651311505,-17.02275315
1,22.71476883,6.445823794,0.310622894,38.45089924,0,5.06535019,3.443553312,6.342753877,-16.99660799
0,-22.92325448,7.09017128,1.82767518,-160.3329751,0,4.581944705,-20.98050087,3.442865813,-27.16996291
0,1.207410419,19.79565855,0.622255115,-156.0038617,1,7.310810925,-82.75259106,2.753788932,111.6174351
0,-15.81236478,22.21817313,1.833692439,11.50120699,0,4.417352717,-13.15886127,3.053861583,-69.51597632
0,16.10261855,21.58543643,0,-72.03584576,0,4.662166095,12.14531586,1.785311711,101.7439054
0,-16.05689087,20.10594962,1.735867382,10.9669376,0,2.01363092,23.84809426,7.11450338,-35.94623926
0,2.124844147,19.69276608,0.196398424,104.2958999,1,3.52197489,17.87308919,6.317892432,-30.59043054
0,-15.61224464,19.26606535,0.829689204,35.79461472,0,6.908222896,-25.86158193,8.316060453,12.15324849
1,-5.994613474,0.399081429,3.94555834,-68.97706245,0,1.220704956,-99.65949931,4.894737282,14.34590192
1,6.475627993,1.780215231,2.371323104,85.90760893,1,1.660108831,-19.19874871,2.305193058,-37.26667631
1,-1.726367324,2.93543466,9.944515683,96.03875443,8,2.565324104,35.2344772,6.77475493,-61.77855066
0,5.570722265,23.56509264,2.943352312,31.72795456,0,6.506464934,13.39298307,8.103562052,-17.98979535
0,-4.347549383,4.750793829,11.63791892,48.19385554,3,1.258901344,130.1729953,11.81083688,4.831865797
0,-1.043086278,14.29092555,2.746827969,-109.7269069,0,5.594383998,-7.637724682,5.601047476,-16.28087267
0,0.282613999,6.05526877,6.528325407,-24.03480687,14,3.21532927,-14.01952209,9.035906681,-136.1812142
0,21.17656809,10.47752849,2.592413647,34.87879802,0,4.99241708,-2.112664641,12,12.51662344
0,9.286247607,-3.301112252,1.884697516,-152.5457161,0,1.835598421,-8.228057625,1.132128942,90.74143434
0,-16.1954456,10.5591369,2.105141471,-10.63043776,0,3.522823219,-48.22772695,8.204111523,-33.99981924
0,-18.80533862,15.29466445,2.234947372,63.53271411,4,3.227495832,10.76381418,5.753777397,-0.448185857
0,-0.495509877,26.63469205,3.699774515,53.07987958,8,1.746200007,18.59281934,1.878101401,72.6984206
0,2.876892142,2.676083919,12,-41.60441398,1,2.396264225,86.70767458,10.60081761,-151.6024626
1,-20.86341657,16.04046866,0,10.47892093,0,3.764702241,-12.89402357,9.150523612,-46.97523029
1,20.1407392,12.71404555,4.522013165,21.51621263,0,6.343885635,-22.38111358,12,20.67283568
1,-19.68097387,13.48939672,1.784689533,13.26212346,0,5.978902972,15.16350989,9.936121083,5.686359109
1,-2.367177948,4.481413687,10.17730603,-2.635311216,0,2.355755192,117.5057807,8.770191762,30.50239681
0,-20.89145109,13.69692642,1.578005937,12.48372159,0,4.377361159,46.96620535,12,26.89911282
0,12.55927825,20.82971827,0.94842571,-89.43821644,1,5.473972879,-80.84600971,8.156350868,-21.33067166
1,0.010232329,3.355687658,11.95007505,73.96401322,4,1.445035993,83.59134645,7.914602212,24.96242576
0,-12.85969927,7.141136091,2.678832173,126.0846498,0,3.514886287,15.63079579,3.310489302,-41.93964062
0,-14.58319749,18.17772951,0.222686993,4.255294304,0,6.041775293,42.27107934,11.3311678,-34.02408265
0,12.56528257,23.17930392,3.028199354,-32.517937,3,0.69322838,-25.91165789,4.635787092,152.1137478
1,-1.250575001,-1.173868224,10.14108423,-170.4812128,1,6.242751686,1.944977601,8.709138406,66.07412668
0,-22.54408958,1.476879655,2.992578282,-10.52882523,0,5.132389479,33.47822644,12,-32.39604059
1,-12.27596072,23.27272546,0,51.94094279,0,10.68086952,-12.86058376,12,5.412650192
1,4.54380659,1.428945443,12,-31.10432984,11,3.415754712,0.709120243,6.459134581,1.848076715
0,8.392349707,17.70675427,2.613458295,-128.9701645,7,3.726033833,-11.02834006,8.962388483,55.77418942
0,5.654837977,18.90401056,3.753001142,24.86307799,0,7.099461265,-2.608782108,7.133664121,3.820564523
1,-4.291001288,0.493569784,6.754120082,-177.6414016,0,9.304215468,49.97137404,4.657887942,-43.76760315
0,12.65622543,24.62133368,2.204975011,-66.95885166,9,3.505545655,-3.081327098,8.06364309,91.1920881
0,11.44309827,61.6837661,7.043159535,-17.61522831,2,4.846106648,2.467265564,9.306468861,91.76253077
0,-21.19590457,14.00470391,2.587476791,12.98956961,0,8.95739834,-2.385669157,10.05580564,7.431689476
0,4.397825512,12.70600981,8.469849487,-12.65237664,2,2.779078726,-138.7288442,9.860288386,29.52379422
1,-1.727364,-0.322480406,12,-69.78446727,3,6.14215464,-140.1677382,12,-85.37192484
1,-12.71620808,19.86052927,0.089718231,113.7595346,0,8.357166913,-1.797429049,11.46075943,-22.45008467
1,0.14450535,1.279788932,1.835107023,-119.4344294,0,1.512755583,-72.65315162,1.048494858,-20.39897365
1,1.434239282,3.724183869,3.966566717,-46.4732286,0,3.019975507,-39.95094052,2.571529964,18.59616549
0,5.002193127,24.34567933,3.41088016,118.0926147,6,0.554431295,16.05110803,4.849000729,-68.78612363
0,-7.364440842,32.94637972,12,11.98406144,0,5.26547887,30.71074393,8.36951035,123.0559519
0,22.46412867,12.56305116,0.242653881,102.1279959,0,4.103492946,7.781261246,1.338965397,70.37689947
1,-4.012274847,10.97576574,3.236318807,86.91991604,10,6.016491401,-5.780356005,6.7556998,-120.9739625
1,-10.65699339,19.00462155,1.856493442,-26.69007031,2,4.661030066,14.02327794,7.999087963,-49.04396602
0,-2.659603485,2.837668414,9.160059389,-132.6710388,2,2.056403715,-33.57155389,2.369777999,74.46012867
0,3.784526948,2.374870627,7.986805546,-85.47234422,12,0.659747262,147.2027534,10.56989269,-143.7676026
1,-4.390442956,0.500362693,1.451101324,-176.4316149,1,4.264695756,165.661067,4.205120067,11.30090308
0,-13.20108618,18.27273283,0,108.97887,2,4.755986423,28.59660848,5.942142552,21.78505346
